txn_id,timestamp,user_id,sender_vpa,receiver_vpa,amount,hour,device_id,city,avg_user_amount,is_new_device,is_new_city,minutes_since_last_txn,fraud_type,is_fraud
T0007351,2026-01-06 21:20:22.109326,user_0076,markkline@oksbi,michaelreyes@paytm,256.97,18,edcb8cb6-0692-4c63-9424-aed51bac5c15,Bengaluru,324.82,0,0,1662.98,none,0
T0012300,2026-01-10 00:51:25.965457,user_0338,oporter@okhdfcbank,sheltonpatrick@okhdfcbank,296.09,12,6b790d01-3cf8-4d20-bbad-793f87a1ec02,Lucknow,506.48,0,1,114.66,none,0
T0019278,2026-01-10 17:47:00.848427,user_0153,riverajenna@paytm,earlramirez@ybl,1462.66,8,78660765-14f7-4e8d-95bc-b8d04094dded,Delhi,1608.24,0,0,115.68,none,0
T0026100,2026-01-17 01:50:43.714160,user_0462,jessicacummings@ybl,jimmy30@ibl,1611.04,10,dbb54645-7dda-41b6-97c4-caed47c4cc51,Lucknow,1777.82,0,0,13.14,none,0
T0030315,2026-01-18 17:30:52.893160,user_0450,megan66@paytm,lcarson@paytm,747.77,10,ebd34616-91b7-4d8e-9301-6989bfbbb17f,Mumbai,964.04,0,0,110.68,none,0
T0033859,2026-01-16 06:47:33.874812,user_0324,stephenmartinez@oksbi,martinezeugene@oksbi,1289.83,6,3f5e3b8c-c058-4da5-a757-075bd47f83b1,Hyderabad,941.81,0,0,6.16,none,0
T0054456,2026-01-28 20:17:49.076103,user_0638,ssingleton@ybl,troy93@ibl,3436.89,22,76c5a0dc-7e7e-4419-a0c1-4035c5d95f51,Kolkata,2887.29,0,0,523.07,none,0
T0055061,2026-01-28 23:44:35.913139,user_0779,andersonkylie@ibl,wayneallen@paytm,1618.9,12,9c678393-2ced-4c0d-b173-04b5c1dd484a,Kolkata,2566.44,0,0,1252.12,none,0
T0026694,2026-01-15 04:07:33.747516,user_0503,tcastro@oksbi,michael76@paytm,2149.95,18,f7d7465d-37c3-43c9-a5d0-b51788d00abd,Delhi,3058.12,0,0,449.47,none,0
T0041064,2026-01-23 05:45:33.178589,user_0574,miguel61@ybl,amber08@okhdfcbank,1250.9,10,d5f25073-f414-42b1-a442-9ebbda7b9095,Delhi,1317.21,0,0,1677.77,none,0
T0001286,2026-01-02 11:26:53.336875,user_0157,charles58@ibl,gomezjason@oksbi,483.83,18,0d67d38e-990f-4c5b-adcc-3daf569f3ab3,Lucknow,315.26,0,0,426.43,none,0
T0045941,2026-01-25 23:15:28.239114,user_0488,rodriguezbrian@okhdfcbank,daniel91@okhdfcbank,479.58,19,03c72ba8-d605-4770-8a63-f881ffd0f9d5,Bengaluru,463.23,0,0,8.99,none,0
T0050371,2026-02-04 07:12:08.696933,user_0776,bryan42@ibl,davisstephanie@ybl,1052.08,12,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,Delhi,1410.76,0,0,695.82,none,0
T0035698,2026-01-15 23:05:38.499511,user_0372,robert24@okhdfcbank,michele05@okhdfcbank,511.96,22,5a104129-54ae-4d1b-8ce6-424dbef59fe6,Pune,689.02,0,1,122.09,none,0
T0055615,2026-02-03 18:21:21.229586,user_0378,laurakelley@oksbi,latoya57@okhdfcbank,1015.46,12,aaf91531-0200-41f0-8768-a84fa76afde6,Hyderabad,824.28,0,0,7.45,none,0
T0024633,2026-01-15 02:34:29.213093,user_0443,hlopez@okhdfcbank,lwallace@okhdfcbank,94.91,10,a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,Pune,190.13,0,0,150.43,none,0
T0054629,2026-01-23 04:17:46.822174,user_0479,mpearson@oksbi,mdean@paytm,511.71,11,5e6fea07-c453-4f1d-8199-2fdfb31022f0,Pune,612.16,0,0,205.41,none,0
T0051715,2026-01-26 20:08:28.421120,user_0062,daniel17@oksbi,hweber@ibl,856.74,6,4140752c-aa44-4259-9001-8b7b6d4067f4,Hyderabad,636.8,0,0,661.3,none,0
T0028036,2026-01-15 21:22:56.938484,user_0428,jcannon@okhdfcbank,richardmichael@okhdfcbank,507.79,23,6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4,Hyderabad,448.12,0,0,457.07,none,0
T0010306,2026-01-06 19:57:48.927433,user_0664,jennifer66@paytm,sandersrachel@ybl,1766.72,12,8412a335-d88c-456d-b61e-5fdb1a435206,Hyderabad,1717.44,0,0,1136.16,none,0
T0000762,2026-01-01 08:22:45.149958,user_0273,cheryl63@paytm,lisa43@ibl,572.84,18,3be79df4-72ec-416e-88a7-23e9bfa016c2,Mumbai,478.53,0,0,502.75,none,0
T0035365,2026-01-19 05:02:20.613791,user_0136,gonzalezkaren@ibl,ginawarren@oksbi,1986.34,7,1b84edc3-d8e0-49de-8217-ea0e896490ab,Mumbai,1451.93,0,0,3886.13,none,0
T0044058,2026-01-24 11:30:55.004654,user_0042,katherine83@ybl,xbryant@ibl,1356.56,11,614c721d-a921-4b4c-95fb-e976ae007b7e,Lucknow,921.39,0,0,893.77,none,0
T0034427,2026-01-19 14:41:29.810393,user_0675,carnold@paytm,ysmith@ybl,916.72,16,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,Delhi,607.26,0,1,882.52,none,0
T0026324,2026-01-14 19:25:13.728192,user_0118,bartonshannon@ibl,jroman@okhdfcbank,484.37,5,86e52753-7c93-46cc-97d7-a560adb14670,Delhi,833.45,0,0,478.5,none,0
T0007678,2026-01-06 15:58:15.098274,user_0049,mhoward@paytm,patrick11@okhdfcbank,898.77,18,604e46cb-3712-42d1-87cd-b6a1bf012e32,Mumbai,918.61,0,0,554.19,none,0
T0043309,2026-02-02 00:02:23.068113,user_0150,jillwilson@ybl,vscott@ibl,1294.83,6,1a89b71e-a0d5-42c8-a837-fe68bba205ca,Hyderabad,1311.85,0,1,493.19,none,0
T0011539,2026-01-04 02:37:18.167969,user_0196,james29@oksbi,hillashley@okhdfcbank,770.41,10,a689b424-7a3a-40e1-b9c7-73a0e0decc3d,Bengaluru,953.45,0,0,699.64,none,0
T0041828,2026-01-21 12:59:11.063997,user_0397,lisa01@paytm,tfranklin@ibl,1772.75,11,b253d218-6c4a-47ea-8906-17f2747b6dba,Delhi,1512.43,0,0,496.94,none,0
T0027573,2026-01-17 00:16:13.432647,user_0261,xboyd@oksbi,kroberts@oksbi,958.46,9,286ed390-edd9-4a1a-ba58-5b278ce3e7c3,Delhi,684.82,0,0,216.37,none,0
T0008097,2026-01-04 13:33:03.308449,user_0766,sanchezdeborah@paytm,hamptonjohn@paytm,634.47,10,965befdf-6b4b-4411-8a4a-0e2df22b5b98,Lucknow,940.15,0,1,6.27,none,0
T0038833,2026-01-25 18:04:43.824285,user_0673,senglish@paytm,alexfox@oksbi,165.69,16,0d18ab95-668c-4477-8b95-017c5dae1201,Chennai,190.08,0,0,1292.4,none,0
T0038452,2026-01-14 06:04:09.767198,user_0580,ronald54@ybl,michael66@oksbi,672.26,15,b24cc64f-be3e-4e57-b30a-9e32aba4fc03,Lucknow,824.0,0,0,344.15,none,0
T0028817,2026-01-19 21:52:44.385602,user_0382,christian38@ibl,johnsonwhitney@oksbi,524.87,16,fdb1429e-7010-4d13-b526-b22d3f6c21f7,Delhi,593.48,0,0,650.12,none,0
T0020199,2026-01-19 06:19:46.833699,user_0676,lkelly@ibl,mannwilliam@paytm,1026.64,15,ccac2fb5-1a0c-4c04-93cd-129110042d82,Lucknow,772.58,0,0,320.28,none,0
T0043447,2026-01-20 03:54:12.478242,user_0742,kimberly07@ybl,eburns@okhdfcbank,162.5,18,53cd6268-610c-4373-8299-9aa40cdf742b,Ahmedabad,448.85,0,1,301.93,none,0
T0057527,2026-01-24 12:06:04.415639,user_0126,shawn22@ybl,rachelday@oksbi,1035.91,15,5d71a898-6497-4593-892e-8c93d105c8d6,Ahmedabad,1019.57,0,0,215.19,none,0
T0035387,2026-01-21 10:23:29.413368,user_0440,navarromary@ybl,mmitchell@ibl,1232.72,17,e3c43657-1d8c-4bac-83b4-09ef2260e70f,Hyderabad,1153.0,0,0,192.25,none,0
T0046672,2026-01-19 08:47:47.611311,user_0309,charles27@okhdfcbank,julienavarro@okhdfcbank,141.06,20,f7e9101d-3f8b-4433-b60e-695c1759ba96,Ahmedabad,174.11,0,0,617.71,none,0
T0022335,2026-01-18 03:25:04.321922,user_0621,ericwilson@okhdfcbank,cowanjohn@paytm,380.4,10,ac93281a-92eb-4ab0-a4ee-c67c1a57f9e4,Lucknow,2466.93,0,0,1532.21,none,0
T0058460,2026-02-01 01:16:09.902829,user_0508,garrettnatasha@ibl,cheryl05@paytm,1215.14,1,4140752c-aa44-4259-9001-8b7b6d4067f4,Lucknow,1468.73,0,0,485.75,none,0
T0057918,2026-02-04 09:57:17.575662,user_0592,randy99@oksbi,michaeldrake@paytm,158.41,10,965befdf-6b4b-4411-8a4a-0e2df22b5b98,Delhi,172.93,0,0,182.54,none,0
T0006110,2026-01-04 23:55:49.796819,user_0099,christianwallace@ybl,bethmiller@oksbi,1390.64,6,bda3c162-3a78-464a-9d86-80cbb90800f3,Bengaluru,1211.31,0,0,528.99,none,0
T0015849,2026-01-09 03:24:29.444613,user_0672,taylorlinda@paytm,iflowers@ibl,737.86,21,b4323070-a23d-4c2f-82a7-96891933918c,Hyderabad,1312.21,0,0,132.15,none,0
T0048091,2026-01-14 01:51:06.100652,user_0226,aprilmoody@okhdfcbank,hernandezbrenda@paytm,379.98,23,0b531932-bd94-49aa-bea6-e5b20c760d28,Chennai,352.03,0,0,136.07,none,0
T0000277,2026-01-01 02:20:48.905097,user_0754,tguerrero@ybl,ryanclark@okhdfcbank,498.65,16,68d0a2a8-c4e7-47dd-a929-de738693fd9d,Chennai,572.35,0,0,140.82,none,0
T0000544,2026-01-02 05:44:45.680619,user_0493,ana92@ibl,rangelnicholas@ybl,292.58,15,b7b8c1a5-9a45-493d-b227-890e4e76833a,Hyderabad,447.65,0,0,1583.93,none,0
T0012213,2026-01-09 09:48:29.079257,user_0719,jessicachapman@ibl,timothyreed@oksbi,848.97,9,0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,Lucknow,792.56,0,1,91.56,none,0
T0032113,2026-01-20 16:04:40.273416,user_0502,lopezvincent@oksbi,gbrown@oksbi,1137.65,11,b1d81887-4739-4c7b-bff3-0c8d83ff3e96,Delhi,839.04,0,0,197.21,none,0
T0048109,2026-01-24 06:37:30.683403,user_0421,caseymoore@okhdfcbank,davidjackson@okhdfcbank,1037.37,6,f1043785-658b-4523-a014-1de9f54ad0a2,Mumbai,991.71,0,0,1614.27,none,0
T0055013,2026-01-28 06:01:22.795290,user_0303,susan77@paytm,gdecker@paytm,1091.41,9,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Chennai,1184.83,0,0,500.51,none,0
T0032960,2026-01-14 05:40:46.640655,user_0301,heather69@oksbi,kevinharrison@oksbi,1663.91,18,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,Hyderabad,1187.78,0,0,20.26,none,0
T0005427,2026-01-05 21:32:35.143266,user_0768,lori17@paytm,renee05@paytm,1030.94,19,4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,Pune,1062.79,0,1,239.97,none,0
T0015165,2026-01-03 17:28:21.614074,user_0088,alexander89@okhdfcbank,carneyglenda@okhdfcbank,488.83,5,709b7d97-464c-44af-bd3f-3799a07295e9,Jaipur,860.08,0,0,822.42,none,0
T0032482,2026-01-23 13:06:49.118000,user_0621,ericwilson@okhdfcbank,lbrooks@paytm,3748.56,23,ac93281a-92eb-4ab0-a4ee-c67c1a57f9e4,Lucknow,2466.93,0,0,459.64,none,0
T0009476,2026-01-08 18:31:02.201400,user_0140,lisa19@ibl,kellereric@okhdfcbank,468.46,16,8d93e14a-5b16-4158-ba67-470c7d98302f,Kolkata,433.62,0,0,1853.35,none,0
T0053506,2026-02-09 07:05:40.498686,user_0098,andreagray@ybl,allendavid@okhdfcbank,230.81,11,1a89b71e-a0d5-42c8-a837-fe68bba205ca,Bengaluru,329.38,0,0,57.65,none,0
T0009807,2026-01-05 09:57:40.570957,user_0045,david68@ibl,michaelklein@oksbi,2019.9,23,7e570ddf-8270-40a8-a369-b584ff5e9ff0,Mumbai,1895.02,0,0,144.72,none,0
T0059830,2026-02-06 17:53:10.680870,user_0503,tcastro@oksbi,williamsashlee@paytm,2516.35,4,f7d7465d-37c3-43c9-a5d0-b51788d00abd,Delhi,3058.12,0,0,13.78,none,0
T0034539,2026-01-17 07:32:33.105837,user_0206,edwardskristen@okhdfcbank,lowebryce@paytm,352.72,17,4767d76c-162f-4a24-af43-613cd4aac9a3,Delhi,1264.88,0,0,433.2,none,0
T0027830,2026-01-15 08:27:00.497503,user_0679,robert89@ibl,guerrerochristian@paytm,1364.58,19,15669e36-4708-403b-a716-10c19db54283,Pune,839.11,0,0,28.42,none,0
T0058881,2026-01-30 05:09:12.526456,user_0119,tamarasmith@ybl,williamskenneth@ybl,278.93,23,5380b904-688c-4015-aab9-7e494f2d4796,Lucknow,258.1,0,0,538.11,none,0
T0015145,2026-01-08 09:23:19.402309,user_0706,kbarber@ybl,dillon67@ybl,249.33,23,9ca3fbb3-ff11-48ba-b6ee-1640723ef466,Mumbai,192.76,0,0,718.29,none,0
T0039622,2026-01-24 23:00:12.804762,user_0269,brooksjamie@ybl,ajohnson@oksbi,544.08,17,61a11729-3cb9-4350-9b4d-a0fe7bb38605,Jaipur,416.68,0,1,232.51,none,0
T0007383,2026-01-05 09:51:09.221616,user_0110,aaronkelly@oksbi,rogersmartin@ibl,175.39,21,0426fcc9-255b-40e2-bdc2-b74b38a56b49,Mumbai,302.48,0,0,1822.38,none,0
T0044594,2026-01-29 21:05:55.025047,user_0582,ostone@okhdfcbank,kellyjoseph@okhdfcbank,512.11,19,a5135ea0-fa53-434d-a6d5-901d8b621d41,Ahmedabad,824.18,0,0,421.48,none,0
T0023784,2026-01-15 13:55:31.673251,user_0154,billmcfarland@oksbi,ktrevino@ybl,239.23,13,5c9deee0-b42a-4456-8736-5a84725e134d,Mumbai,413.93,0,0,9.19,none,0
T0027589,2026-01-15 05:47:15.595150,user_0517,russellstout@paytm,dlee@oksbi,757.76,14,f6e39356-a814-4562-9a00-3f16b9469bcf,Ahmedabad,820.3,0,0,1206.31,none,0
T0021385,2026-01-14 07:28:44.890272,user_0366,michelle78@ibl,gnelson@ibl,386.51,16,af475b49-c775-4395-9494-05f02cd2a404,Chennai,318.7,0,0,366.62,none,0
T0052903,2026-01-26 05:47:39.570030,user_0131,jennifer58@oksbi,sanchezjulie@oksbi,412.11,16,1dba1267-7e1c-45a1-bef5-18a64dead645,Chennai,391.92,0,0,925.53,none,0
T0032303,2026-01-21 04:48:34.673879,user_0387,blopez@okhdfcbank,kjones@ibl,454.36,10,31a3ac4d-828c-47e7-87d5-b7be1d30d990,Delhi,390.27,0,0,351.73,none,0
T0045302,2026-01-26 09:35:33.608247,user_0587,vgutierrez@oksbi,jamesnelson@paytm,1965.44,15,66c14dca-8255-4a61-9a3b-031932f57510,Jaipur,2065.85,0,0,148.75,none,0
T0002168,2026-01-01 01:04:09.867541,user_0096,waltonmalik@ybl,rhonda99@ibl,1479.57,13,6e8f75a1-17dd-4d81-95da-705cd4ef00aa,Kolkata,2218.83,0,0,11.93,none,0
T0037857,2026-01-19 05:25:41.613631,user_0073,phelpsmichael@oksbi,hodgeslauren@okhdfcbank,1545.74,13,92a81713-b90e-444b-951c-25d54d4c5280,Delhi,1185.23,0,0,292.87,none,0
T0019409,2026-01-09 17:51:46.119664,user_0524,edwin31@ybl,ffoster@okhdfcbank,495.47,16,c7cfeca8-22b9-424c-a744-3fb881bd55d5,Kolkata,817.75,0,0,3.01,none,0
T0003274,2026-01-03 02:30:12.057024,user_0700,lwood@paytm,elizabeth52@paytm,2078.14,15,268b84b6-3ec0-4285-8bc4-ec0ec2aef674,Mumbai,1960.67,0,0,843.73,none,0
T0033969,2026-01-14 13:46:36.585320,user_0531,frankperez@oksbi,ichavez@okhdfcbank,2763.4,13,66c14dca-8255-4a61-9a3b-031932f57510,Hyderabad,1895.91,0,0,352.65,none,0
T0009747,2026-01-08 05:14:48.672386,user_0358,clarkrandy@ibl,john52@ibl,2095.98,20,d9b59f84-edc3-41c3-adea-2d2d086c405f,Mumbai,1924.22,0,0,1496.96,none,0
T0056607,2026-01-21 11:20:13.396912,user_0796,ryancook@okhdfcbank,zsmith@ybl,642.55,12,b42a2d93-9aba-4f15-b214-90623e1a963e,Pune,595.34,0,0,88.38,none,0
T0050536,2026-01-22 01:57:51.797449,user_0683,jessicafox@ibl,llewis@oksbi,289.97,17,ca9f1d59-83e8-4700-8e63-813ed22e3226,Kolkata,415.9,0,0,612.89,none,0
T0018528,2026-01-07 15:47:38.675093,user_0508,garrettnatasha@ibl,john28@ybl,1063.38,12,1e38f711-e2ec-43f4-bba1-aed944cdbfdd,Lucknow,1468.73,0,0,526.8,none,0
T0003680,2026-01-01 09:40:38.788730,user_0234,tommy79@paytm,kristen95@oksbi,1474.35,18,ebe9e207-4f19-4ec0-832d-4526b3e4110a,Delhi,1581.93,0,0,104.98,none,0
T0002748,2026-01-02 18:12:09.308369,user_0142,williamrobles@paytm,aallen@ybl,1311.58,13,c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,Chennai,817.66,0,0,1183.67,none,0
T0054963,2026-01-30 19:16:53.503024,user_0065,benjamincrawford@okhdfcbank,jwilson@paytm,631.09,14,f10c718b-1eb0-438a-a75d-d5af3c365296,Hyderabad,678.96,0,0,1031.97,none,0
T0052751,2026-01-28 05:31:05.939202,user_0586,mclaughlinjared@ybl,mitchell33@paytm,419.87,13,a1a27485-7134-4c2a-b80b-3657117b355b,Pune,462.13,0,0,147.7,none,0
T0018850,2026-01-14 03:26:06.703072,user_0585,wilsonsteven@ibl,kayla85@okhdfcbank,607.84,18,84182d35-3e71-4433-bd90-b81afbe0e6b8,Bengaluru,1024.75,0,0,1639.99,none,0
T0031951,2026-01-23 04:07:39.074386,user_0143,heather06@paytm,janicecraig@okhdfcbank,253.38,23,c342bd2b-f295-456e-9967-5f06bd767e35,Pune,385.44,0,0,176.7,none,0
T0038879,2026-01-26 15:30:18.455584,user_0635,philip55@okhdfcbank,thomas47@okhdfcbank,3656.32,14,766ecb15-474e-4c19-aef9-12766c006f61,Ahmedabad,2274.0,0,0,105.59,none,0
T0046416,2026-01-21 15:40:49.369006,user_0580,ronald54@ybl,sross@ybl,817.75,9,b24cc64f-be3e-4e57-b30a-9e32aba4fc03,Lucknow,824.0,0,0,739.66,none,0
T0022033,2026-01-11 02:31:07.291162,user_0459,devonrichardson@oksbi,allensarah@okhdfcbank,701.6,13,473bd358-610e-4a64-a130-1617c2dff335,Lucknow,569.42,0,0,2205.31,none,0
T0017829,2026-01-12 23:42:35.711023,user_0335,angelachase@oksbi,ksmith@paytm,1214.11,16,1a432f0a-7daa-49f0-80b6-fce2de53790a,Ahmedabad,1498.89,0,0,431.11,none,0
T0009163,2026-01-06 12:22:41.531346,user_0387,blopez@okhdfcbank,westlaura@paytm,421.61,20,31a3ac4d-828c-47e7-87d5-b7be1d30d990,Delhi,390.27,0,0,46.08,none,0
T0021025,2026-01-19 08:42:50.627552,user_0695,mitchellchristopher@ibl,scotthunter@ibl,606.63,15,9b792afa-2a3d-418d-a754-a29ff143e545,Kolkata,468.23,0,0,1221.49,none,0
T0028866,2026-01-20 18:18:16.952144,user_0646,vbradley@ibl,smacias@paytm,262.63,6,ca9f1d59-83e8-4700-8e63-813ed22e3226,Kolkata,1945.41,0,0,1537.3,none,0
T0002018,2026-01-01 22:23:57.662673,user_0255,harrismichele@paytm,thomasaustin@ibl,88.38,9,3508507a-f622-4842-8402-2b3c508211a5,Delhi,167.2,0,0,1343.96,none,0
T0012540,2026-01-11 06:59:00.275348,user_0652,pmurphy@paytm,christy47@okhdfcbank,517.71,15,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,Mumbai,631.23,0,0,225.34,none,0
T0056358,2026-02-03 03:56:34.299031,user_0649,gnguyen@okhdfcbank,anthony40@ibl,310.66,19,8f158449-4f40-422f-95b0-2530f020e992,Delhi,262.44,0,0,17.29,none,0
T0043401,2026-01-21 21:57:52.445703,user_0751,diazmelissa@paytm,don83@okhdfcbank,1177.85,14,1f5df912-54e0-4431-8f13-3b65d450afa2,Mumbai,796.42,0,0,83.74,none,0
T0008516,2026-01-05 23:22:09.156940,user_0476,zbaker@paytm,murphyryan@oksbi,83.42,10,3b9b2d45-a350-45e4-b9c5-9df987f255d6,Hyderabad,698.92,0,1,1191.49,none,0
T0047023,2026-01-27 03:52:53.398142,user_0425,kimberly35@oksbi,anthonysutton@ybl,370.92,7,93829b43-922f-415a-a1e3-db63ef7ddc76,Hyderabad,250.16,0,0,750.72,none,0
T0020820,2026-01-14 22:19:33.564154,user_0534,carlho@oksbi,cameronrussell@paytm,306.48,10,d2938e6e-ff4d-4930-b3b0-fb536f75ee8a,Ahmedabad,316.14,0,0,133.92,none,0
T0029453,2026-01-16 16:01:30.911861,user_0791,stevensims@ybl,jesse14@oksbi,1807.77,7,ab9099a4-35a2-40ae-9af3-05535ec42e08,Hyderabad,1535.54,0,0,1144.04,none,0
T0005012,2026-01-02 06:09:46.515023,user_0304,olsonjonathan@okhdfcbank,xcline@okhdfcbank,351.44,9,61a66444-e2af-4629-9efb-336e2f546033,Jaipur,429.69,0,0,123.55,none,0
T0014118,2026-01-04 23:40:09.603524,user_0286,jennifer90@ybl,johngeorge@paytm,2002.33,3,7118e364-7709-4749-927e-ecfaa79ac9aa,Chennai,1283.45,0,0,952.18,none,0
T0051079,2026-01-23 14:05:56.099904,user_0240,olsontimothy@paytm,hillantonio@ibl,917.46,12,43d75413-a939-4bd1-a516-b0d47d3572cc,Hyderabad,1019.17,0,0,1456.53,none,0
T0057922,2026-01-21 02:42:47.183579,user_0713,zsmith@paytm,uwilson@ybl,427.79,15,0d18ab95-668c-4477-8b95-017c5dae1201,Jaipur,808.0,0,0,709.35,none,0
T0005493,2026-01-07 20:33:52.952478,user_0307,zachary04@ibl,mary92@paytm,544.56,12,f68c62e6-e2a4-4909-a2dd-22d52afaab7b,Bengaluru,741.81,0,0,855.22,none,0
T0036697,2026-01-24 11:19:39.185523,user_0362,penanicole@paytm,csimmons@ybl,477.82,11,b5a6571c-4fa5-435e-90cc-460428b26b1b,Mumbai,745.86,0,0,60.9,none,0
T0034101,2026-01-17 03:12:04.220906,user_0535,fcamacho@okhdfcbank,johnlopez@okhdfcbank,1144.06,19,c4615234-8044-4eb2-b66e-dbf4a0ea0251,Pune,1153.44,0,0,431.48,none,0
T0009484,2026-01-06 15:54:10.877295,user_0080,pmarsh@oksbi,ernest98@oksbi,366.59,7,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,Chennai,345.67,0,0,532.66,none,0
T0011800,2026-01-08 19:38:20.503080,user_0143,heather06@paytm,sandersdonald@okhdfcbank,336.52,13,2e9ce8ff-084a-4c4b-9146-8cdcf7164b73,Pune,385.44,0,0,222.44,none,0
T0011594,2026-01-05 22:49:00.097229,user_0442,garciajerry@paytm,yturner@paytm,1364.99,9,4aab47b2-3c9d-428a-a176-1930f6d70248,Hyderabad,1092.08,0,0,348.86,none,0
T0045874,2026-01-22 02:54:40.612643,user_0332,melissa47@ybl,adelgado@ibl,1682.15,7,1a2a73ed-562b-4f79-8374-59eef50bea63,Pune,1243.24,0,0,127.04,none,0
T0009700,2026-01-08 10:50:17.417352,user_0483,michael55@ybl,joshuahull@oksbi,497.49,15,b28187c4-aa05-4442-a284-e8fd755cee2a,Chennai,438.59,0,0,7.6,none,0
T0025650,2026-01-14 18:04:33.854422,user_0501,mckeetodd@ibl,william77@ybl,500.43,21,4aea1b8f-b43c-4e0a-ba9f-c10e52daf681,Ahmedabad,483.5,0,0,438.99,none,0
T0029929,2026-01-15 12:45:09.413002,user_0458,clintonstevens@paytm,reginaldhill@paytm,774.5,5,9f8cc29f-fd35-4c5f-9347-9a3b479bc637,Kolkata,516.52,0,0,239.41,none,0
T0037828,2026-01-23 14:31:48.607264,user_0438,angela65@ybl,nicholas54@ybl,791.5,11,f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,Mumbai,698.76,0,0,94.16,none,0
T0012904,2026-01-11 23:19:00.258541,user_0358,clarkrandy@ibl,kathleengreen@okhdfcbank,1802.22,12,d9b59f84-edc3-41c3-adea-2d2d086c405f,Mumbai,1924.22,0,0,1402.9,none,0
T0042538,2026-01-26 13:19:13.729669,user_0075,smithdevon@ibl,bowerskaren@ibl,311.53,10,093923de-8bab-4e3b-a628-6bfbe767dcea,Lucknow,223.16,0,0,10.48,none,0
T0041660,2026-01-22 21:39:52.428075,user_0299,hansenwesley@ybl,ozimmerman@oksbi,522.99,23,a847bce7-90fa-4b57-a4ac-2130deaf528d,Lucknow,349.25,0,0,398.3,none,0
T0014465,2026-01-06 20:12:51.021317,user_0597,steven60@paytm,prodriguez@ibl,1852.27,12,8fca7b6a-8fc4-4092-b4e5-59e596229348,Bengaluru,1443.24,0,0,69.52,none,0
T0037897,2026-01-23 02:30:37.541340,user_0155,ayalacolleen@ibl,heidi57@ibl,1235.3,12,2b1ac76c-89ec-4c51-98cb-aa5247f53019,Pune,973.12,0,0,457.61,none,0
T0042284,2026-01-20 15:01:51.530798,user_0153,riverajenna@paytm,anthony80@ibl,1926.74,13,78660765-14f7-4e8d-95bc-b8d04094dded,Delhi,1608.24,0,0,365.73,none,0
T0050089,2026-01-24 03:55:25.779427,user_0766,sanchezdeborah@paytm,hesterjohn@paytm,498.09,19,965befdf-6b4b-4411-8a4a-0e2df22b5b98,Kolkata,940.15,0,0,115.05,none,0
T0045058,2026-01-26 03:02:54.677383,user_0515,biancasutton@okhdfcbank,kingkaren@ybl,809.34,13,f68c62e6-e2a4-4909-a2dd-22d52afaab7b,Lucknow,925.75,0,0,466.15,none,0
T0033650,2026-01-18 16:02:48.359098,user_0375,wattstravis@ibl,mortega@oksbi,6971.02,2,06287960-71fe-437a-9770-5a44d34cd1e6,Mumbai,587.23,1,1,819.91,takeover,1
T0020585,2026-01-13 02:26:50.301263,user_0118,bartonshannon@ibl,annetteharris@okhdfcbank,828.0,4,86e52753-7c93-46cc-97d7-a560adb14670,Delhi,833.45,0,0,1102.48,none,0
T0018526,2026-01-06 16:32:07.888160,user_0724,jeffrey44@ibl,andreguerrero@ybl,494.96,22,b4323070-a23d-4c2f-82a7-96891933918c,Mumbai,387.58,0,0,259.29,none,0
T0055690,2026-01-31 03:20:43.201412,user_0648,mwilson@paytm,lisadennis@ybl,1160.54,13,98c7472a-864e-4a13-829c-fc0cfa02eaec,Mumbai,1538.86,0,0,22.75,none,0
T0023724,2026-01-12 17:49:38.851250,user_0169,pwilliams@paytm,jonblackwell@oksbi,1421.74,9,81f631d4-a392-41a7-9777-a4774c66e0a8,Lucknow,1068.96,0,0,73.65,none,0
T0042317,2026-01-22 18:28:37.472923,user_0618,andrew43@ybl,connie64@ibl,513.43,12,033d2bce-575a-4d2c-a5c5-650c8186a576,Hyderabad,552.34,0,0,1051.09,none,0
T0028323,2026-01-21 22:37:52.289279,user_0614,hreeves@oksbi,wigginslinda@okhdfcbank,854.37,15,c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,Ahmedabad,757.13,0,0,580.1,none,0
T0044892,2026-01-25 12:37:42.074002,user_0270,robert12@ybl,christinebailey@okhdfcbank,1055.38,14,97867b12-1328-4726-a4f4-34d6d1e91691,Mumbai,833.38,0,1,204.33,none,0
T0019170,2026-01-09 00:10:56.063676,user_0446,emily61@ybl,gina53@paytm,899.67,21,287d06ca-6f4c-469a-8b22-d3081c8eaee9,Bengaluru,932.9,0,1,1061.09,none,0
